PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P07978,Adyar,861,03-06-2008,153,1.0,1.0,3,AdjLand,Yes,05-06-2003,House,ELO,Paved,C,3.0,2.5,3.5,3.15,235199,98632,7587075
P00328,Chrompet,1087,01-07-2014,41,1.0,1.0,3,Normal Sale,No,06-07-1994,House,NoSewr ,No Access,RM,4.3,3.3,2.5,3.36,263488,110495,8499600
P05180,Karapakkam,1003,14-04-2010,196,1.0,1.0,3,AbNormal,Yes,19-04-1990,Commercial,NoSeWa,Gravel,RH,2.5,4.3,4.4,3.8,373330,161440,10090000
P08836,Velachery,1618,30-07-2007,100,2.0,1.0,4,AdjLand,Yes,09-08-1967,Others,NoSewr ,Paved,C,4.0,4.3,4.1,4.17,370522,92631,9263050
P03967,Adyar,603,03-12-2010,188,1.0,1.0,2,Family,No,05-12-2001,House,NoSeWa,Gravel,I,4.6,4.5,3.9,4.23,197931,61853,6185335
P06943,Adyar,1287,13-04-2009,18,2.0,2.0,4,Family,Yes,17-04-1995,Commercial,AllPub,Paved,C,2.1,3.2,2.6,2.57,564652,28233,14116310
P04451,Velachery,1904,28-08-2010,89,3.0,2.0,5,AdjLand,No,10-09-1957,Others,ELO,Paved,RH,2.1,5.0,3.8,3.92,392282,110644,10058510
P02822,Chrompet,828,19-07-2011,116,1.0,1.0,3,AdjLand,No,24-07-1989,Others,NoSeWa,No Access,RL,4.9,3.4,2.7,3.64,249251,105743,7553060
P07739,Chrompet,1263,15-08-2008,131,2.0,1.0,4,Partial,Yes,16-08-2004,House,NoSewr ,Gravel,RM,4.8,4.0,2.8,3.88,320443,148777,11444400
P06707,Anna Nagar,1822,19-06-2009,195,2.0,1.0,5,Normal Sale,Yes,22-06-1997,Commercial,AllPub,No Access,RM,4.4,3.3,4.9,4.325,733135,172502,21562790
P05340,Chrompet,700,14-03-2010,95,1.0,1.0,2,Family,Yes,16-03-2001,Others,AllPub,Paved,RH,2.8,3.7,4.2,3.58,237731,79244,7924350
P06982,KK Nagar,2330,01-04-2009,1,4.0,2.0,6,Normal Sale,Yes,05-04-1993,Commercial,NoSeWa,Gravel,RM,2.4,2.2,2.4,2.34,612818,158147,19768320
P09963,Velachery,1971,04-07-2004,5,3.0,2.0,5,Partial,Yes,11-07-1976,Commercial,NoSewr ,No Access,RH,2.5,2.8,2.6,2.67,591269,186717,15559710
P00674,Chrompet,875,26-10-2013,55,1.0,1.0,3,AbNormal,Yes,01-11-1989,House,AllPub,Gravel,RM,2.0,2.7,3.6,2.76,263223,77992,9749000
P04631,KK Nagar,2375,28-07-2010,58,4.0,2.0,6,Normal Sale,Yes,01-08-1994,Commercial,NoSeWa,Paved,RL,3.5,3.3,3.9,3.6,761653,399868,19041320
P04173,Karapakkam,804,22-10-2010,46,1.0,1.0,2,Normal Sale,No,24-10-2003,Commercial,NoSewr ,No Access,RM,3.1,2.5,4.4,3.44,293869,75566,8396250
P01851,Karapakkam,1115,27-01-2012,14,1.0,1.0,3,AdjLand,No,05-02-1975,Others,ELO,No Access,A,3.5,3.9,2.4,3.18,139404,38019,4224375
P09574,Velachery,1743,21-09-2006,110,2.0,1.0,4,AdjLand,No,28-09-1979,Others,AllPub,Paved,I,4.9,4.7,2.9,4.21,356643,134946,9638990
P02482,Karapakkam,805,25-09-2011,119,1.0,1.0,2,Partial,Yes,07-10-1963,Commercial,AllPub,Paved,A,4.6,3.4,2.4,3.36,263375,110250,6125000
P07163,T Nagar,1621,03-02-2009,101,1.0,1.0,4,AbNormal,No,15-02-1964,Others,AllPub,Paved,RM,3.4,3.4,3.0,3.22,412785,167694,12899530
P01660,Karapakkam,1362,29-02-2012,27,2.0,2.0,4,AbNormal,No,12-03-1964,House,NoSewr ,Gravel,C,2.4,3.1,2.6,2.69,252754,135194,5878000
P09285,Adyar,723,31-01-2007,49,1.0,1.0,2,Family,No,07-02-1979,Commercial,ELO,Gravel,RM,3.6,3.7,3.7,3.67,329098,142609,10969920
P04295,Adyar,982,28-09-2010,75,1.0,1.0,3,AdjLand,Yes,05-10-1981,Commercial,ELO,Gravel,I,4.9,3.7,4.0,4.21,512857,141036,12821435
P05499,Adyar,863,13-02-2010,26,1.0,1.0,3,AbNormal,Yes,15-02-2003,House,NoSeWa,Paved,A,3.1,3.7,3.1,3.22,199110,59733,6637005
P02903,Velachery,1721,02-07-2011,31,2.0,1.0,4,Normal Sale,No,08-07-1986,House,NoSeWa,No Access,RL,3.7,5.0,4.3,4.47,290355,158376,8798650
P05768,Karapakkam,614,25-12-2009,2,1.0,1.0,2,AdjLand,No,05-01-1968,Commercial,ELO,Gravel,RH,5.0,4.3,2.9,3.95,290829,166188,6924500
P05624,Velachery,1636,23-01-2010,34,2.0,1.0,4,Partial,Yes,04-02-1964,Others,NoSeWa,Gravel,C,2.5,2.6,2.0,2.4,333586,61450,8778570
P03146,Chrompet,1275,18-05-2011,3,2.0,1.0,4,AbNormal,No,23-05-1988,House,ELO,Gravel,RL,3.9,3.8,4.1,3.92,287798,86339,9593250
P10010,Velachery,1637,22-03-2004,100,2.0,1.0,4,Partial,No,27-03-1986,Others,NoSewr ,Paved,I,2.2,3.3,4.7,3.45,275903,181061,8621960
P09161,Adyar,845,14-03-2007,122,1.0,1.0,3,AbNormal,Yes,17-03-1992,Others,NoSewr ,No Access,RH,4.5,4.4,4.0,4.23,285499,125955,8397025
P09631,Velachery,1670,26-05-2006,52,2.0,1.0,4,AbNormal,Yes,29-05-1994,House,ELO,Paved,A,4.9,4.0,4.8,4.47,309829,81534,8153390
P06262,Karapakkam,1160,26-09-2009,184,1.0,1.0,3,Partial,Yes,01-10-1990,Commercial,NoSeWa,Gravel,A,4.0,4.9,2.9,3.83,426540,222156,8886250
P05510,Karapakkam,758,11-02-2010,43,1.0,1.0,2,AdjLand,Yes,21-02-1972,House,NoSewr ,Gravel,RH,5.0,2.1,4.2,3.81,265563,83862,6988500
P05740,KK Nagar,1791,01-01-2010,107,3.0,2.0,5,AdjLand,No,07-01-1987,House,NoSewr ,Gravel,RL,4.1,2.6,3.3,3.33,438239,125211,10434260
P05186,Karapakkam,916,13-04-2010,109,1.0,1.0,3,AbNormal,No,18-04-1991,Others,ELO,Gravel,RH,2.1,2.9,4.7,3.38,304739,119246,6624750
P05119,KK Nagar,2050,27-04-2010,191,3.0,2.0,5,Family,Yes,30-04-1997,Commercial,NoSeWa,Gravel,RH,2.4,3.7,2.1,2.67,773456,235400,16814260
P06637,Karapakkam,1140,09-07-2009,194,1.0,1.0,3,AdjLand,Yes,22-07-1959,Others,AllPub,Gravel,A,4.5,2.3,3.1,3.28,202089,104304,6519000
P03853,Adyar,971,29-12-2010,161,1.0,1.0,3,Partial,Yes,07-01-1974,House,NoSeWa,Paved,A,2.0,4.5,4.6,3.8,201160,88008,6286255
P02304,Karapakkam,502,27-10-2011,59,1.0,1.0,2,Normal Sale,No,31-10-1993,Commercial,NoSeWa,Paved,I,2.2,2.5,4.9,3.37,182189,112529,5358500
P08642,Chrompet,1204,11-10-2007,130,2.0,1.0,4,Partial,No,18-10-1976,Commercial,NoSewr ,Gravel,RL,3.9,3.2,4.4,3.77,451329,164120,13676650
P01020,Chrompet,1083,21-02-2013,146,1.0,1.0,3,AbNormal,Yes,28-02-1988,Commercial,AllPub,Paved,RM,2.6,3.2,4.6,3.44,468750,85227,14204550
P03331,Adyar,1097,12-04-2011,131,1.0,1.0,3,AdjLand,No,16-04-1992,Commercial,ELO,Gravel,I,2.3,3.7,4.8,3.83,515139,115906,12878485
P07840,KK Nagar,1315,17-07-2008,94,1.0,1.0,3,AdjLand,Yes,23-07-1987,Commercial,AllPub,Paved,RH,4.8,4.6,3.7,4.3,572104,114421,12713420
P01115,Anna Nagar,1985,14-12-2012,39,2.0,1.0,5,Partial,No,21-12-1985,House,AllPub,No Access,RL,3.1,3.9,3.6,3.5,489782,73467,12244540
P02850,Karapakkam,1435,12-07-2011,111,2.0,2.0,4,Normal Sale,Yes,15-07-1999,Commercial,NoSewr ,Gravel,C,3.5,3.6,2.9,3.29,535565,193715,11395000
P07893,Chrompet,797,01-07-2008,144,1.0,1.0,2,Normal Sale,No,07-07-1985,House,ELO,No Access,RM,4.6,5.0,2.5,4.13,200000,64286,7142850
P06727,Adyar,640,11-06-2009,77,1.0,1.0,2,Partial,No,15-06-1995,Commercial,AllPub,No Access,A,2.5,4.6,4.5,3.92,212712,51566,6445810
P03225,Karapakkam,1214,01-05-2011,60,1.0,1.0,3,Partial,No,06-05-1988,Others,NoSeWa,Gravel,C,4.7,4.9,3.6,4.32,233795,92288,6152500
P01028,T Nagar,1877,13-02-2013,131,2.0,1.0,5,AbNormal,No,16-02-2001,House,AllPub,Gravel,RL,3.6,3.9,2.8,3.315,529436,190054,13575290
P04532,Karapakkam,706,13-08-2010,109,1.0,1.0,2,Partial,No,19-08-1984,Commercial,NoSeWa,Gravel,RM,4.6,2.4,3.3,3.42,333900,141908,8347500
P02064,Karapakkam,1538,17-12-2011,151,2.0,2.0,4,AdjLand,Yes,19-12-2003,Commercial,ELO,No Access,C,2.5,4.0,2.4,2.91,534639,141843,10911000
P04808,Karapakkam,645,27-06-2010,38,1.0,1.0,2,Family,No,05-07-1976,Commercial,NoSewr ,Gravel,RL,2.0,4.3,4.1,3.53,348473,113633,7575500
P07614,KK Nagar,2470,21-09-2008,188,4.0,2.0,6,AdjLand,No,29-09-1979,Others,NoSewr ,Gravel,RH,4.7,2.7,3.5,3.62,626856,217481,12792980
P02447,Karapakkam,1451,02-10-2011,105,2.0,2.0,4,AdjLand,No,09-10-1980,Commercial,NoSeWa,Paved,I,5.0,3.5,4.7,4.43,471071,219833,10468250
P01578,Chrompet,786,15-03-2012,28,1.0,1.0,2,Family,Yes,22-03-1987,Others,NoSeWa,Gravel,RH,2.3,2.8,4.4,3.13,246815,139862,8227170
P07182,KK Nagar,2497,27-01-2009,197,4.0,2.0,6,Normal Sale,Yes,02-02-1987,Others,AllPub,Gravel,RL,2.0,2.4,4.7,3.2,445401,301723,14367780
P09522,Velachery,1552,26-10-2006,45,2.0,1.0,4,Family,No,30-10-1988,Commercial,NoSewr ,No Access,I,4.2,3.9,4.7,4.22,475240,166334,11881010
P01607,T Nagar,1779,10-03-2012,153,1.0,1.0,4,AbNormal,Yes,19-03-1976,Others,NoSeWa,Paved,RL,2.2,4.8,4.8,4.02,407522,98367,14052490
P07366,KK Nagar,2158,08-12-2008,118,3.0,2.0,5,Family,No,16-12-1979,House,NoSewr ,Paved,RH,3.5,4.5,2.2,3.28,468191,117048,9753980
P00475,T Nagar,1920,16-03-2014,86,2.0,1.0,5,AbNormal,Yes,26-03-1972,House,NoSeWa,Paved,RM,4.4,3.1,2.3,3.13,407367,126424,14047140
P07910,KK Nagar,1373,27-06-2008,61,2.0,1.0,4,Normal Sale,Yes,29-06-2001,House,AllPub,Paved,RL,4.7,2.6,3.5,3.59,400797,78204,9775540
P07600,Velachery,1514,24-09-2008,93,2.0,1.0,4,AbNormal,Yes,26-09-2000,Others,NoSeWa,Paved,RL,4.8,2.9,3.3,3.5,385017,192508,10694910
P01727,KK Nagar,1337,19-02-2012,120,2.0,1.0,4,AbNormal,Yes,23-02-1996,House,AllPub,Gravel,RH,3.6,2.8,4.7,3.8,366207,178408,9389920
P02957,Velachery,1505,23-06-2011,83,2.0,1.0,4,Normal Sale,No,02-07-1972,Others,AllPub,Paved,I,4.5,3.5,4.1,3.93,247180,123590,8239330
P01291,Chrompet,822,26-08-2012,144,1.0,1.0,3,Normal Sale,Yes,30-08-1996,Others,NoSeWa,Paved,RM,3.4,4.2,4.4,4.02,316211,105404,9582140
P06004,Velachery,2000,12-11-2009,14,3.0,2.0,5,Normal Sale,Yes,14-11-2000,Commercial,AllPub,No Access,RH,5.0,2.7,2.4,3.19,497086,347960,16569530
P04612,Velachery,1836,31-07-2010,86,3.0,2.0,5,AdjLand,No,11-08-1965,House,AllPub,Gravel,C,4.7,4.4,3.1,4.09,282024,70506,8813250
P04657,Karapakkam,1473,24-07-2010,185,2.0,2.0,4,AbNormal,Yes,26-07-2000,Commercial,ELO,Gravel,I,3.8,3.3,4.7,4.01,592092,265837,12083500
P08313,Chrompet,1123,17-02-2008,104,1.0,1.0,3,Family,Yes,22-02-1986,Commercial,NoSewr ,Gravel,RH,2.7,4.1,2.5,3.2,367386,176890,13606900
P09208,Adyar,1245,24-02-2007,176,2.0,2.0,4,Normal Sale,No,26-02-2000,House,ELO,No Access,I,3.1,5.0,2.2,3.03,234843,78281,7828105
P00161,Anna Nagar,1854,02-11-2014,120,2.0,1.0,5,Normal Sale,Yes,07-11-1993,Others,ELO,No Access,RL,2.3,3.3,2.8,2.75,404223,236959,13938740
P07569,KK Nagar,1465,30-09-2008,11,2.0,1.0,4,AdjLand,No,03-10-1999,House,NoSeWa,Gravel,RM,4.7,3.0,2.2,3.19,507409,182667,10148180
P00949,Chrompet,841,13-04-2013,190,1.0,1.0,3,Family,No,16-04-2002,Commercial,AllPub,No Access,RM,2.1,3.6,4.6,3.45,339061,76562,10937450
P04233,Chrompet,1000,10-10-2010,121,1.0,1.0,3,Partial,Yes,19-10-1973,Commercial,NoSeWa,No Access,RL,2.5,4.1,4.7,3.8,374456,58509,11701750
P06506,KK Nagar,1577,04-08-2009,166,2.0,1.0,4,AbNormal,No,05-08-2004,Others,NoSeWa,Paved,RH,4.5,3.4,4.2,4.05,359504,184361,9218040
P00607,Chrompet,939,01-12-2013,191,1.0,1.0,3,Normal Sale,Yes,09-12-1982,Commercial,AllPub,No Access,RM,3.8,4.9,2.1,3.73,311491,99677,12459650
P05563,Chrompet,1144,03-02-2010,73,1.0,1.0,3,Normal Sale,No,11-02-1979,Commercial,ELO,Gravel,RH,4.5,4.9,3.3,4.3,379490,63248,12649650
P03012,KK Nagar,2175,15-06-2011,27,3.0,2.0,5,Normal Sale,No,17-06-2003,Others,NoSeWa,Paved,RL,3.1,4.5,3.4,3.64,448045,94325,11790660
P04851,Velachery,1528,18-06-2010,180,2.0,1.0,4,Family,Yes,01-07-1958,House,NoSewr ,Paved,RH,3.9,3.2,3.3,3.41,311169,138297,8643590
P01363,Chrompet,975,07-07-2012,80,1.0,1.0,3,Family,No,10-07-2001,House,NoSewr ,Paved,RL,2.5,3.5,2.9,3.02,201871,129198,8074850
P07770,Adyar,916,08-08-2008,32,1.0,1.0,3,Normal Sale,Yes,15-08-1980,House,ELO,No Access,A,3.6,3.0,3.9,3.63,228053,23390,5847520
P07736,T Nagar,1511,16-08-2008,4,1.0,1.0,4,AbNormal,No,19-08-1998,Others,NoSeWa,Gravel,RL,2.8,4.3,3.7,3.58,355688,165141,12703130
P01903,Karapakkam,1124,17-01-2012,60,1.0,1.0,3,AbNormal,Yes,27-01-1971,Others,ELO,Paved,RL,2.1,2.5,3.9,2.94,320917,86100,7827250
P06845,Chrompet,1206,07-05-2009,62,2.0,1.0,4,Normal Sale,No,10-05-1996,House,NoSeWa,Paved,RM,4.3,3.2,3.8,3.71,300593,48483,9696550
P05746,Anna Nagar,1737,31-12-2009,174,1.0,1.0,4,AdjLand,No,06-01-1988,Others,NoSewr ,Paved,RH,3.1,2.1,4.0,3.21,319831,115139,12793250
P02432,Karapakkam,1636,05-10-2011,5,2.0,2.0,4,Partial,No,13-10-1976,Others,AllPub,No Access,A,2.2,4.6,2.9,3.2,247489,129369,5624750
P09583,Velachery,1755,06-09-2006,103,2.0,1.0,4,AbNormal,Yes,12-09-1980,Others,ELO,No Access,C,2.6,3.9,4.0,3.61,332987,61340,8762820
P03386,Velachery,1798,05-04-2011,188,2.0,1.0,4,Normal Sale,Yes,15-04-1969,Others,NoSewr ,Paved,RH,3.6,3.9,4.2,3.92,362052,223620,10648590
P06833,Adyar,995,10-05-2009,16,1.0,1.0,3,AbNormal,No,20-05-1970,Commercial,AllPub,Gravel,RH,2.8,4.3,2.5,2.95,389504,48688,12171985
P07250,Velachery,1634,06-01-2009,50,2.0,1.0,4,Partial,No,19-01-1957,House,ELO,Gravel,A,4.5,3.0,4.2,3.74,244564,45051,6435890
P01650,Anna Nagar,1978,03-03-2012,14,2.0,1.0,5,Normal Sale,Yes,09-03-1990,Others,AllPub,Paved,RL,3.0,2.4,2.6,2.69,385427,169588,15417080
P05838,Karapakkam,898,12-12-2009,196,1.0,1.0,3,AdjLand,No,21-12-1975,Others,AllPub,No Access,I,2.2,2.3,4.8,3.27,180749,41314,5164250
P05048,Velachery,1664,09-05-2010,47,2.0,1.0,4,Family,Yes,13-05-1995,Commercial,AllPub,Paved,I,2.6,3.2,4.7,3.5,428979,128694,14299300
P09566,Velachery,1543,03-10-2006,55,2.0,1.0,4,Normal Sale,No,15-10-1959,Commercial,ELO,No Access,RM,3.8,4.5,2.2,3.64,425726,206413,12900790
P09570,Velachery,1930,28-09-2006,140,3.0,2.0,5,AdjLand,No,09-10-1962,Others,ELO,Gravel,RM,3.9,2.2,3.0,2.87,355606,248924,11853530
P07937,Chrompet,763,17-06-2008,13,1.0,1.0,2,Family,No,23-06-1986,Others,AllPub,Paved,RH,3.8,4.5,4.6,4.32,182947,49255,7036410
P04148,Velachery,1621,27-10-2010,114,2.0,1.0,4,Family,Yes,10-11-1955,Others,NoSeWa,Gravel,C,3.6,4.8,3.7,4.17,285160,80201,8911250
P01647,Karapakkam,1024,03-03-2012,142,1.0,1.0,3,AbNormal,Yes,16-03-1962,House,NoSeWa,No Access,C,3.4,3.1,4.9,3.91,166198,94970,4748500
P03565,Anna Nagar,1708,28-02-2011,76,1.0,1.0,4,AdjLand,Yes,03-03-1996,House,NoSeWa,Paved,RH,2.9,3.6,3.3,3.235,491039,239224,12590750
P09571,Velachery,1651,28-09-2006,57,2.0,1.0,4,AbNormal,No,30-09-1999,Commercial,NoSeWa,Paved,A,3.0,4.0,3.3,3.54,423554,145218,12101540
P02907,Adyar,1197,01-07-2011,53,1.0,1.0,3,AdjLand,Yes,10-07-1973,House,NoSeWa,Paved,RL,2.7,3.3,3.4,3.17,339209,20558,10279070
P00186,Anna Nagar,1901,13-10-2014,89,2.0,1.0,5,AdjLand,No,15-10-2007,Others,AllPub,Gravel,RH,3.7,2.4,3.7,3.375,526328,219303,14620220
P04085,Velachery,1865,11-11-2010,157,3.0,2.0,5,Family,No,24-11-1956,Commercial,NoSewr ,Paved,RM,4.8,2.2,4.9,3.66,619987,294494,15499680
P06336,Adyar,1045,11-09-2009,76,1.0,1.0,3,Family,No,16-09-1989,Commercial,ELO,Paved,I,2.2,3.2,3.3,2.95,339894,22660,11329800
P06521,Adyar,655,01-08-2009,130,1.0,1.0,2,Partial,No,06-08-1989,Commercial,ELO,No Access,RM,4.1,4.3,2.9,3.54,295574,36947,9236700
P02255,Anna Nagar,1892,05-11-2011,143,2.0,1.0,5,Normal Sale,Yes,06-11-2005,Others,AllPub,No Access,RL,2.0,3.5,4.3,3.295,457930,192035,14771930
P05503,Karapakkam,782,12-02-2010,47,1.0,1.0,2,AdjLand,Yes,22-02-1971,House,ELO,No Access,C,3.4,4.5,3.7,3.85,225213,112606,4504250
P02077,KK Nagar,1477,14-12-2011,145,2.0,1.0,4,AbNormal,No,18-12-1994,Others,NoSewr ,Paved,RM,3.0,5.0,4.9,4.36,421230,90264,10029280
P07285,Chrompet,1001,30-12-2008,183,1.0,1.0,3,AbNormal,Yes,01-01-2002,Commercial,NoSewr ,Gravel,RH,5.0,3.5,2.7,3.71,418843,222510,13088850
P07440,Chrompet,1121,08-11-2008,32,1.0,1.0,3,AdjLand,Yes,10-11-2003,Others,NoSeWa,No Access,RM,3.3,3.5,4.5,3.74,269218,43075,10768720
P08488,Chrompet,1196,13-12-2007,13,1.0,1.0,3,Partial,No,15-12-1997,Commercial,NoSewr ,Paved,RH,3.6,3.2,4.8,3.8,358039,76723,12787100
P09313,Chrompet,1055,20-01-2007,7,1.0,1.0,3,Normal Sale,Yes,25-01-1987,Commercial,NoSeWa,No Access,RH,3.2,4.8,2.6,3.66,350001,181035,12069000
P07986,Velachery,1574,30-05-2008,138,2.0,1.0,4,Family,Yes,10-06-1964,House,NoSeWa,Paved,I,5.0,4.0,2.6,3.83,306626,66297,8287180
P06903,KK Nagar,2276,23-04-2009,30,4.0,2.0,6,Family,No,27-04-1994,Commercial,NoSewr ,Paved,RL,3.0,2.9,3.5,3.17,731930,139415,17426900
P07905,T Nagar,1827,29-06-2008,98,2.0,1.0,5,Partial,Yes,03-07-1995,Commercial,AllPub,No Access,RL,2.4,3.4,4.0,3.37,616673,287781,20555760
P01973,Karapakkam,1414,06-01-2012,43,2.0,2.0,4,AbNormal,Yes,11-01-1992,House,AllPub,Gravel,RL,4.0,3.5,2.4,3.21,332185,199311,9491000
P01758,Karapakkam,1270,12-02-2012,39,1.0,1.0,3,AdjLand,Yes,17-02-1990,House,ELO,Gravel,RL,2.7,2.7,2.3,2.54,393954,196977,8953500
P00661,Chrompt,1294,01-11-2013,12,2.0,1.0,4,Family,Yes,05-11-1999,Commercial,NoSeWa,Paved,RM,3.5,2.0,2.5,2.6,424022,47114,15704500
P04541,Anna Nagar,1670,12-08-2010,133,1.0,1.0,4,Normal Sale,Yes,17-08-1991,Others,AllPub,Paved,RH,4.5,4.3,2.6,3.69,467648,173698,13361380
P06097,KK Nagar,1709,24-10-2009,6,2.0,1.0,4,AbNormal,Yes,29-10-1989,House,NoSeWa,Paved,RL,4.3,3.7,2.0,3.2,467388,233694,10160600
P03148,Karapakkam,1677,17-05-2011,159,2.0,2.0,4,Family,Yes,24-05-1983,Commercial,ELO,No Access,A,2.9,4.7,2.8,3.4,473892,247248,10302000
P07931,KK Nagar,1363,21-06-2008,34,2.0,1.0,4,Family,Yes,24-06-1998,Commercial,NoSewr ,Paved,RH,3.1,4.4,2.0,3.05,565740,113148,12572000
P01395,Chrompet,1253,06-06-2012,36,2.0,1.0,4,Normal Sale,Yes,10-06-1999,Commercial,AllPub,Paved,RM,4.8,2.6,3.4,3.5,459695,47555,15851550
P09929,Velachery,1535,04-09-2004,49,2.0,1.0,4,AdjLand,Yes,12-09-1972,Others,AllPub,Gravel,RH,4.9,3.2,2.4,3.39,335133,172972,10810740
P03074,Karapakkam,610,30-05-2011,108,1.0,1.0,2,Normal Sale,No,04-06-1990,Commercial,NoSewr ,No Access,I,2.1,3.7,3.3,3.06,191979,117321,5332750
P05675,Chrompet,1179,14-01-2010,122,1.0,1.0,3,Partial,No,16-01-2003,Others,AllPub,Gravel,RM,4.2,2.4,3.4,3.24,278108,53482,10696480
P09808,Velachery,1718,30-05-2005,57,2.0,1.0,4,Family,No,01-06-1999,Commercial,AllPub,No Access,A,2.2,3.0,2.9,2.77,357415,250190,11913820
P04978,Karapakkam,1226,23-05-2010,180,1.0,1.0,3,Normal Sale,No,30-05-1983,House,AllPub,Paved,A,4.0,3.7,4.7,4.19,154109,114339,4971250
P05417,KK Nagar,1488,28-02-2010,97,2.0,1.0,4,Partial,No,07-03-1983,Others,AllPub,Paved,RH,2.3,5.0,4.1,3.83,405211,202606,8441900
P01474,Chrompet,918,14-04-2012,7,1.0,1.0,3,Partial,Yes,18-04-1999,Others,ELO,Paved,RH,2.2,4.7,4.2,3.8,228890,76297,8477410
P06157,Karapakkam,1592,11-10-2009,8,2.0,2.0,4,AdjLand,No,13-10-2002,Others,ELO,Gravel,C,3.2,2.6,4.6,3.58,401663,184765,8033250
P02349,KK Nagar,2364,20-10-2011,140,4.0,2.0,6,Family,No,25-10-1989,Commercial,AllPub,Paved,RM,2.8,2.7,4.6,3.49,853017,426508,18543840
P03548,Velachery,1651,04-03-2011,127,2.0,1.0,4,Family,No,08-03-1992,Others,AllPub,No Access,A,5.0,2.4,2.9,3.2,213070,63921,7102330
P03738,Chrompet,1063,20-01-2011,187,1.0,1.0,3,AdjLand,Yes,27-01-1981,Others,ELO,No Access,RL,3.0,2.0,2.4,2.42,305349,148048,9253010
P08016,Chrompet,958,20-05-2008,36,1.0,1.0,3,Family,Yes,21-05-2004,Commercial,NoSewr ,No Access,RM,3.2,3.9,4.0,3.72,321585,218678,12863400
P05404,Adyar,951,02-03-2010,180,1.0,1.0,3,AdjLand,No,05-03-1999,Commercial,ELO,Gravel,C,3.3,3.5,3.3,3.34,435812,44699,11174665
P02099,KK Nagar,2271,11-12-2011,168,4.0,2.0,6,AbNormal,No,14-12-1998,Commercial,NoSewr ,Gravel,RH,2.3,3.9,2.4,2.82,644646,296189,17422860
P08618,T Nagar,1939,21-10-2007,116,2.0,1.0,5,Partial,Yes,31-10-1965,Commercial,NoSeWa,Gravel,RH,4.2,2.1,2.8,3.045,803373,169131,21141390
P06645,Karapakkam,681,06-07-2009,59,1.0,1.0,2,Family,No,18-07-1960,House,ELO,Paved,A,2.0,4.0,4.1,3.44,132013,23762,2640250
P06343,Karapakkam,730,10-09-2009,73,1.0,1.0,2,AbNormal,No,21-09-1965,Commercial,NoSeWa,No Access,C,4.1,5.0,3.9,4.29,190554,39088,4886000
P03534,Karapakkam,1057,06-03-2011,187,1.0,1.0,3,AdjLand,No,17-03-1965,Commercial,NoSewr ,Paved,RH,3.8,3.5,4.2,3.87,307598,175770,8788500
P03571,Karapakkam,1470,26-02-2011,99,2.0,2.0,4,AbNormal,No,04-03-1986,Others,NoSewr ,No Access,RH,3.1,3.0,3.1,3.07,302694,172968,7207000
P06873,Adyar,1242,01-05-2009,196,2.0,2.0,4,Family,Yes,11-05-1970,House,NoSeWa,Gravel,I,3.6,4.6,3.8,3.9,356382,65649,9378485
P07538,Velachery,1541,10-10-2008,42,2.0,1.0,4,Family,No,22-10-1963,House,AllPub,No Access,A,2.2,3.4,4.9,3.55,183955,72467,5574400
P06126,KK Nagar,1641,17-10-2009,178,2.0,1.0,4,Partial,No,24-10-1980,Others,AllPub,Gravel,RL,4.6,4.4,3.1,3.94,460580,190239,10012600
P04080,Karapakkam,1301,12-11-2010,59,1.0,1.0,3,Normal Sale,Yes,14-11-2003,Others,NoSewr ,Gravel,C,2.8,2.7,3.8,3.17,357283,71457,7939625
P03655,Chrompet,900,07-02-2011,145,1.0,1.0,3,AbNormal,No,13-02-1988,Others,ELO,Gravel,RH,4.6,3.7,3.1,3.79,230644,47720,7953250
P07708,KK Nagar,1758,28-08-2008,196,2.0,1.0,4,Family,No,05-09-1978,Others,NoSewr ,Paved,RM,2.2,4.8,3.0,3.3,376393,94098,10455360
P09652,Velachery,1823,28-04-2006,44,3.0,2.0,5,Family,Yes,06-05-1972,Others,NoSeWa,No Access,RH,3.1,4.9,2.2,3.64,362103,211227,10058430
P02891,Karapakkam,1047,04-07-2011,63,1.0,1.0,3,AdjLand,No,07-07-1997,Commercial,NoSeWa,Paved,I,4.3,4.7,2.8,3.82,309510,137560,8597500
P01656,Karapakkam,1648,01-03-2012,93,2.0,2.0,4,AbNormal,Yes,14-03-1962,House,NoSeWa,No Access,A,2.9,4.2,4.2,3.81,185552,133366,5798500
P01428,Chrompet,934,11-05-2012,168,1.0,1.0,3,AbNormal,No,15-05-1996,Others,NoSeWa,Paved,RH,5.0,2.0,4.5,3.65,217688,116619,7774580
P04416,Chrompet,876,06-09-2010,93,1.0,1.0,3,Partial,Yes,16-09-1970,House,AllPub,Paved,RH,3.8,2.0,3.7,3.05,218132,22565,7521800
P05505,Karapakkam,1213,12-02-2010,167,1.0,1.0,3,Family,No,21-02-1975,Others,NoSeWa,Paved,RH,3.8,3.8,2.6,3.32,225373,132573,6628625
